Country and Regions,Country and Regions Name,Country and Regions - RegionId,Indicators,Indicators Name,Scale,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
TGO,Togo,TG,NE.GDI.PVTE.CD,"Gross capital formation, Private sector  (current US$)",millions,U.S. dollars,93.7891487279768,103.885680935963,71.741605085248,61.2602452144904,25.7744240442872,36.6141277749233,54.2295109669015,99.5551557212359,35.4099309676608,209.597548455152,148.10384628631,133.670676354268,141.061416278962,18.8660263720446,98.9043564331863,143.55420034109,151.633220759663,143.89455362165,172.917268865989,100.424872850553,156.906405357382,177.141942173376,217.30681850756,223.873443615519,251.280775491947,285.759694092314,293.840797844345,318.084222852353,445.472403264198,505.48269755654,458.783650569151,566.014367262016,626.713013863061,990.263771275138,880.990749725543,908.412287415412,621.07070082371,642.679097242585,740.137590525494,916.128161331418,967.643064025157
TGO,Togo,TG,NE.GDI.PUB.CD,"Gross capital formation, Public sector  (current US$)",millions,U.S. dollars,229.478403865738,125.384305904012,103.544262220888,96.4552101029612,82.2453629095779,90.1935513261823,145.536009145369,120.78376837796,185.581720075824,13.9078109590324,284.58488741064,140.542880572714,124.925852728035,73.374168512174,48.9167243135649,67.646564866824,39.5524016949254,4.89551150769684,70.571914462708,117.53240683152,47.8802075725924,38.6641229433506,28.8399731539298,33.3815942653132,47.1509080977863,70.6748649385248,91.1520959298187,50.2211223028077,120.063835340153,204.895825851542,280.790333374414,428.547407751984,276.308525208514,288.271220907455,394.522857510107,438.258882140362,559.563056059266,299.77947732914,395.246546815018,378.653687141065,359.759861950543
TGO,Togo,TG,NE.EXPO.GNFS.CD,Exports of goods and services (current US$),millions,U.S. dollars,580.272611889436,444.92368139196,412.04359457831,348.233629240079,367.999592527411,369.048867892526,466.639318706577,516.74171180254,601.984931696704,536.694999297823,545.097632732816,535.853388281751,455.990373838272,300.773748434647,300.17740779712,424.723725131624,487.731452520956,434.321507566789,471.224777609026,455.092504616704,423.669590234032,429.34799277413,514.977353536403,692.506882312457,751.219713721886,835.798268625485,970.403857628229,943.062458000502,565.536238604351,1196.57645946627,1296.3876215407,1687.56131499888,1751.04306340272,2008.59072251963,1814.59722203241,1498.08561637531,1582.73569905915,1611.76564831059,1962.23208334713,2124.17537935347,2319.9923231364
TGO,Togo,TG,NE.IMP.GNFS.CD,Imports of goods and services (current US$),millions,U.S. dollars,640.382419992427,509.693365875201,482.036250391046,357.943251489243,383.104052435366,435.379737855109,590.806975657367,633.865366487321,725.202130267788,660.798478483298,738.251311567774,665.492157798282,612.032078340109,395.885054699943,336.592792125431,489.834688036414,646.855060678093,671.613534383358,687.344055109568,614.910857415718,602.207410014474,646.581001747142,724.743511085038,399.590977478981,1092.98942705251,-1448.60976638621,1516.60150091585,1407.67023813262,565.536238604351,1689.8838776626,1828.35859641761,2493.34920407393,2293.34136750924,2864.6898162241,2638.45580001371,2416.13017151222,2491.87123162421,2462.65834241445,3001.27638857718,3218.62979695777,3370.03141804509
TGO,Togo,TG,NE.CON.TETC.ZS,Final consumption expenditure  (% of GDP),units,Percentage of GDP,83.5901508133,91.9738666031,97.9520820704,88.0257110961,100.9455939386,103.9311004847,92.9877117311,91.8487726116,84.7121422773,84.4817762147,77.7292457045,82.5692960301,85.5054369178,87.6176180041,79.6579744837,80.5362228644,90.7910016757,98.7351751861,102.5180277893,99.4132032826,98.257943564,100.1070273026,97.5326245757,100.5375363559,102.2367058304,112.1698442847,107.2658831068,103.8055494553,31.2683848257,93.5505143015,93.9405779319,95.1188317549,90.6874797097,90.2254149051,90.1150795003,89.7437754296,93.842296054,98.054531518,98.3271375806,96.7872506749,95.8777308659
TGO,Togo,TG,NE.CON.GOVT.ZS,General government final consumption expenditure (% of GDP),units,Percentage of GDP,24.3294877094,21.1692616062,21.4712327841,18.8092316059,18.2529738226,14.7328826092,17.5772442768,18.0561061055,12.2772731419,12.5468140579,12.9416341189,15.9020991479,11.314046673,14.0638903075,11.8185803396,10.9888207726,11.1561467009,9.60127552,11.3288735514,10.041265803,14.5470493636,14.1497183903,11.9490572252,13.0544907268,13.249977746,13.5078582807,13.6143326587,12.2677982131,13.415321587,11.4516156434,13.3628345703,16.900790239,15.3021275907,15.0795234776,16.542108243,17.9894060022,14.2621013243,16.1514034383,17.2302226032,16.0291638254,14.9304201181
TGO,Togo,TG,NE.CON.PETC.ZS,Household final consumption expenditure  (% of GDP),units,Percentage of GDP,59.2606631039,70.804604997,76.4808492863,69.2164794902,82.692620116,89.1982178755,75.4104674543,73.7926665061,72.4348691355,71.9349621569,64.7876115856,66.6671968822,74.1913902448,73.5537276967,67.839394144,69.5474020918,79.6348549748,89.133899666,91.1891542378,89.3719374795,83.7108942004,85.9573089123,85.5835673504,87.4830456292,88.9867280844,98.661986004,93.6515504481,91.5377512422,17.8530632387,82.098898658,80.5777433616,78.2180415159,75.3853521189,75.1458914275,73.5729712573,71.7543694273,79.5801947297,81.9031280797,81.0969149775,80.7580868494,80.9473107478
TGO,Togo,TG,NE.GDI.TOTL.ZS,Gross capital formation (% of GDP),units,Percentage of GDP,30.9441934639,26.4297565203,23.9678774138,22.4738532097,17.4400889247,18.7770087903,18.8526163055,17.6613789519,14.613267271,15.0629364551,24.2154081855,15.5321669095,14.3671392385,6.5367898772,13.5157062484,14.621677719,12.1097294886,9.2543240542,16.001552741,14.2743485212,15.8658766037,16.1864399448,16.6939515852,15.3722045554,15.4022665693,16.91943551,17.3525492987,14.5541927987,17.8530632387,21.106338049,21.5863485766,25.7166044438,23.3126274941,29.5835394741,27.9158866549,32.2232952244,26.7773137808,20.0240902289,19.7150172809,20.7650519545,19.7282828449
TGO,Togo,TG,NE.GDI.PVTE.ZS,"Gross capital formation, Private sector (% GDP)",units,Percentage of GDP,8.9777942134,11.9757203763,9.8096556361,8.7293522107,4.1613509894,5.4216259138,5.1178409673,7.9798943332,2.3415128256,14.1256324313,8.2886260084,7.5714537214,7.6193459049,1.3369795062,9.0431095584,9.9384263619,9.6044737115,8.9498369914,11.3637277836,6.5769752557,12.1563496271,13.2864542391,14.7379922477,13.3774965036,12.9687754374,13.5646013919,13.2441066135,12.5696223704,14.0628423851,15.0185969043,13.3907682226,14.6355590553,16.1793782382,22.9133403046,19.28136068,21.7365886971,14.0861676528,13.6547797204,12.85188414,14.6923969389,14.3814177944
TGO,Togo,TG,NE.GDI.PUB.ZS,"Gross capital formation, Public sector (% GDP)",units,Percentage of GDP,21.9663992505,14.454036144,14.1582217777,13.744500999,13.2787379353,13.3553828765,13.7347753381,9.6814846187,12.2717544454,0.9373040237,15.9267821771,7.9607131881,6.7477933336,5.199810371,4.47259669,4.6832513571,2.5052557771,0.3044870628,4.6378249574,7.6973732655,3.7095269766,2.8999857057,1.9559593375,1.9947080518,2.4334911319,3.3548341181,4.1084426853,1.9845704283,3.7902208536,6.0877411447,8.195580354,11.0810453885,7.1332492559,6.6701991694,8.6345259749,10.4867065273,12.691146128,6.3693105084,6.8631331409,6.0726550156,5.3468650505
TGO,Togo,TG,NE.EXPO.GNFS.ZS,Exports of goods and services (% of GDP),units,Percentage of GDP,55.54553131,51.2898558218,56.3411672359,49.6219692007,59.4145369001,54.6467996701,44.038490845,41.4196957242,39.8067830096,36.1700618337,30.5063678567,30.3521253985,24.6300404407,21.3149462289,27.4460831005,29.4041237132,30.8929922516,27.0135776285,30.9678156077,29.8046893857,32.8238713617,32.2030592453,34.9263419174,41.3805596915,38.7709714454,39.6741408684,43.7384197253,37.2666674961,17.8530632387,35.551957756,37.8383714091,43.6356472798,45.2053609987,46.4760239573,39.714268893,35.8463566899,35.8971698029,34.2446253239,34.0725558515,34.0664430573,34.4804609461
TGO,Togo,TG,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),units,Percentage of GDP,61.2994324241,58.7563673107,65.9116786534,51.0055534836,61.8531931073,64.4687232096,55.7566551845,50.8078020612,47.9546286256,44.53390074,41.316205995,37.6952014617,33.0585374284,28.0552032805,30.775646347,33.9118323601,40.971908361,41.7724750705,45.1706806795,40.2714325532,46.656118388,48.4965264927,49.1529180783,23.877449767,56.4099438451,-68.7634206631,68.3568521309,55.6264097501,17.8530632387,50.2088101064,53.3652979177,64.4710834784,59.2054682024,66.2849783365,57.7452350482,57.813427344,56.5167796377,52.3232470708,52.114710713,51.6187456866,50.086474657
TGO,Togo,TG,GC.BAL.CASH.GD.CD,"Central government, Fiscal Balance (Current US $)",millions,U.S. dollars,-61.8897220137821,-49.1310617669507,-51.7580309107895,-31.6478948470896,-13.4659836064658,-11.2634052144919,-46.7223725771534,-85.0770494228538,-45.6051270489215,-50.5106457353838,-47.9007722324529,-96.5173250160857,-65.7551140018743,-185.564430066262,-91.2874812713282,-66.6423211685931,-85.1037009926226,-31.0613314078843,-64.111147959673,-41.4799031222717,-60.5447872419046,-2.22537148296828,-8.98057770118831,40.7602008350129,18.6198195711572,-49.5516836816002,-47.0901735522357,5.54696822339121,-27.3889485167855,-19.1302651598773,-38.6677646586528,-113.027602883951,-327.626754995417,-289.194984134053,-315.840560104924,-373.1483525495,-509.750063640955,-98.7662961673276,-384.50485238696,-99.8033520985666,-23.2268011328054
TGO,Togo,TG,GC.REV.TOTL.GD.CD,"Central government, total revenue and grants  (Current US $)",millions,U.S. dollars,359.220064835239,239.261540522616,235.972097915857,211.721963201848,221.440619306326,239.24307001893,347.533697255986,323.691586476014,349.080421014172,338.198720159683,421.908657364235,303.689444178155,298.474581259036,138.791925130072,132.852809278634,218.35986482655,223.866528521518,240.119855923482,238.296727204605,241.055481208294,169.783160891227,205.717162609607,184.335602832123,289.223130498968,340.025144388332,355.766398667271,405.223990214311,462.195401559988,584.820886051957,671.903983990693,708.254897627479,819.850619439415,796.02648021639,945.239436286602,948.136892051196,926.047234295432,970.779135691306,1155.938049806,1384.78206155634,1540.76377618426,1591.55409412008
TGO,Togo,TG,GC.XPN.TOTL.GD.CD,"Central government, total expenditure and net lending  (Current US $)",millions,U.S. dollars,421.109786849021,288.392602289567,287.730128826647,243.369858048937,234.906602912792,250.506475233421,394.25606983314,408.768635898868,394.685548063093,388.709365895066,469.809429596688,400.20676919424,364.22969526091,324.356355196333,224.140290549963,285.002185995143,308.970229514141,271.181187331367,302.407875164278,282.535384330566,230.327948133132,207.942534092575,193.316180533311,252.35568600635,321.640458290624,405.318082348871,452.314163766546,461.644686804611,565.536238604351,691.03424915057,746.922662286132,932.878222323367,1123.65323521181,1234.43442042065,1263.97745215612,1299.19558684493,1480.52919933226,1254.70434597333,1769.2869139433,1640.56712828283,1614.78089525288
TGO,Togo,TG,GC.BAL.CASH.GD.ZS,"Central government, Fiscal Balance (% of GDP)",units,Percentage of GDP,-5.9242801081,-5.663724319,-7.0771828848,-4.509704783,-2.174119744,-1.6678253259,-4.4093643517,-6.8193943313,-3.0156791324,-3.4041181339,-2.6807648586,-5.4669915616,-3.5517221634,-13.1504024851,-8.3466767716,-4.6137263831,-5.3904827375,-1.9319275528,-4.2132381461,-2.7165809495,-4.6907173747,-0.1669130191,-0.6090728558,2.435614673,0.9609818269,-2.3521471059,-2.1224665994,0.2191975925,-0.8646247518,-0.5683868953,-1.1286171022,-2.9225798011,-8.4580933741,-6.6915737787,-6.9124854701,-8.9287346448,-11.5613646691,-2.0984532152,-6.6766123994,-1.6005953389,-0.3452040773
TGO,Togo,TG,GC.REV.TOTL.GD.ZS,"Central government, total revenue and grants  (% of GDP)",units,Percentage of GDP,34.3856817462,27.5815615809,32.2658660555,30.1695754084,35.7521913451,35.4258453479,32.7980496529,25.9456643698,23.08324983,22.7925891545,23.612101632,17.2017575954,16.1219214894,9.8357733564,12.1471141694,15.1173106173,14.1797435767,14.9347804682,15.6603163896,15.7870843164,13.1539783854,15.4297262053,12.5018474072,17.2824492022,17.5489339843,16.8877188992,18.2644131383,18.2644131383,18.4618483296,19.9632057492,20.6722213507,21.1990593373,20.5504165801,21.871539181,20.7509209323,22.1585596373,22.0177149575,24.5598145455,24.0456083329,24.7099848517,23.6541811965
TGO,Togo,TG,GC.XPN.TOTL.GD.ZS,"Central government, total expenditure and net lending  (% of GDP)",units,Percentage of GDP,40.3099618543,33.2452858999,39.3430489403,34.6792801914,37.9263110891,37.0936706738,37.2074140046,32.7650587011,26.0989289624,26.1967072884,26.2928664906,22.668749157,19.6736436528,22.9861758415,20.493790941,19.7310370004,19.5702263142,16.866708021,19.8735545357,18.5036652659,17.8446957601,15.5966392244,13.110920263,15.0794451218,16.6000875593,19.2398660051,20.3868797378,18.242650737,17.8530632387,20.5315926445,21.8008384529,24.1216391384,29.0085099543,28.5631129597,27.6634064024,31.0872942821,33.5790796266,26.6582677607,30.7222207323,26.3105801906,23.9993852738
TGO,Togo,TG,BG.CAB.CD,"Current account balance (Net, BoP, cur. US$)",millions,U.S. dollars,-51.6298790166923,-48.8651485491763,-214.573147484172,-149.302935020507,-85.5240528860284,-116.386657133633,-193.990733650905,-197.24098749262,-187.704108011086,-184.001393764244,-233.662869489552,-154.390847125553,-184.706057438012,-123.240480314984,-103.807701619612,-106.198193630887,-207.327772659268,-221.421317021964,-48.8958682621271,-20.1522769446612,-80.500129130002,-82.0380724068491,-80.4948216999763,-128.262126812596,-205.807087524956,-459.839865193957,-340.347507625057,-215.846538311161,-222.077047178547,-177.127872578575,-193.838550153647,-301.707212593642,-294.136431621206,-568.431839439354,-457.861387948971,-460.837996403994,-436.228712535913,-375.416431282935,-454.561143952465,-423.756270011359,-373.959698072885
TGO,Togo,TG,BG.WEO.ADB.CAB.GDP.ZS,Current account balance (As % of GDP),units,Percentage of GDP,-4.942175458,-5.6330704087,-29.3398605046,-21.2751010272,-13.8080913654,-17.2339191093,-18.3076281947,-15.8099520509,-12.4120992141,-12.4006033197,-13.0769334208,-8.7450979219,-9.9767844353,-8.7336884446,-9.491436501,-7.352226021,-13.1321759981,-13.7717838785,-3.2133247322,-1.3198027844,-6.2367607779,-6.1532298987,-5.4592491222,-7.6642683709,-10.6218468019,-21.8279365649,-15.3402751071,-8.5295317454,-7.0106127539,-5.2627164721,-5.6576713108,-7.8013103248,-7.5934988991,-13.1527301663,-10.0207528458,-11.0269820462,-9.8938667878,-7.9763426173,-7.893082626,-6.7959872724,-5.5579075138
TGO,Togo,TG,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",units,percentage,,19.7164617623,11.1296007597,9.3555728358,-3.5267418169,-1.8143243544,4.1245544209,0.0540812724,-0.1510512386,-0.8392783698,1.0152640778,0.3871004817,1.3937888611,-1.0068336788,39.1626619454,16.4335456027,2.4999989136,5.4999962905,-1.399995419,-0.0025166212,1.8900606246,3.9,3.1,-0.9,0.3424887012,6.8,2.3,0.95,8.69,3.7135402787,1.4470407751,3.5651986303,2.6319510473,1.7665595686,0.1869193144,1.7862102232,0.868815969,-0.7951309795,0.4010172349,1.2111893396,2.0326474636
TUN,Tunisia,TN,NY.GDP.MKTP.KD.ZG,Real GDP growth (annual %),units,percentage,,5.5218001393,-0.4818355831,4.6738251549,5.7306590258,5.6684733514,-1.4533019876,6.701366298,0.0711382114,2.5794658272,7.0745419888,3.902660022,7.8066881418,2.1914800538,3.1807828377,2.3468812625,7.1469000015,5.4388018788,4.9652623412,6.0175208942,4.2997082577,4.8499323897,1.7003502759,5.4706211324,5.9590142848,4.0,5.654,6.259,4.521,3.11,2.96,-1.92,3.9,2.3,2.375,1.175,1.05,1.9,2.6018951778,2.8073739931,3.2246018834
TUN,Tunisia,TN,NY.GDP.PCAP.KD.ZG,Real per Capita GDP Growth Rate (annual %),units,percentage,,2.6704325955,-3.2740500658,1.7070845126,2.8002876025,2.8696257092,-3.9187554088,4.1698864552,-2.2071240934,0.2927436849,4.709232656,1.6205297943,5.4816808655,0.0782589358,1.2026913999,0.5795678975,5.5024053967,3.9993226267,3.6918642218,4.865614663,3.2732388859,3.9230760969,0.8897333072,4.6710557699,5.1348005564,3.1261925535,4.6835421995,5.2070365325,3.4238109855,1.9879628361,1.8172043259,-3.0276789884,2.7051087899,1.1121950059,1.18670894,0.0105371183,-0.0983365397,0.7612013985,1.4838688942,1.7255344122,2.1842332748
TUN,Tunisia,TN,NY.GDP.MKTP.KD,"Gross domestic product, (constant prices US$)",millions,U.S. dollars,8642.32720072354,9119.53923613185,9075.5980510774,9499.77563574627,10044.1753856469,10613.5267907502,10459.2801949458,11160.1948729432,11168.1340359646,11456.2122369582,12266.6867819879,12745.4138630525,13740.4085757227,14041.5268889703,14488.1573664057,14828.1772169194,15887.9322146578,16752.0453704511,17583.8283706108,18641.9389168126,19443.4879038142,20386.4839213487,20733.1255569516,21867.3563050773,23170.4351910049,24097.2525986451,25459.7112605725,27053.2345883718,28276.311324112,29155.7046062919,30018.7134626382,29442.3541641555,30590.6059765576,31294.1899140184,32037.4269244763,32413.8666908389,32754.2122910927,33376.5423246235,34244.9649698682,35206.3492103806,36341.613810094
TUN,Tunisia,TN,NY.GDP.MKTP.CD,"Gross domestic product, current prices (current US$)",millions,U.S. dollars,9597.48918236146,9253.35103756602,8929.3590254927,9167.34912163667,9062.73914719572,9233.09892432106,9900.675906986,10645.1755632159,11084.3441311297,11090.5771982328,13519.4745989828,14282.9027543022,17014.0180528261,16038.5097664939,17162.5169100495,19794.7301318641,21503.8958921623,20746.2041007016,21802.893587126,22943.2021749668,19443.4879038142,19988.1838591516,23141.8061094582,27453.9372584326,30797.3483326637,32273.0075535687,34376.6646005898,38909.9588327491,44855.0694251879,43455.7404973061,44051.1387452843,45811.2398925025,45044.3832112993,46252.2732441677,47633.0938379145,43152.0684676328,41807.7265424284,39951.6414023993,40337.7228924892,42038.4713976302,43887.5845645958
